Id,Label,timeset,comment,indegree,outdegree,Degree
texlive-cjkutils-4.8.4,texlive-cjkutils-4.8.4,,Texlive,2,3,5
texlive-classics-0.1,texlive-classics-0.1,,Texlive,1,3,4
texlive-classicthesis-4.6,texlive-classicthesis-4.6,,Texlive,1,3,4
texlive-classpack-0.77,texlive-classpack-0.77,,Texlive,1,3,4
texlive-cleanthesis-0.3.1,texlive-cleanthesis-0.3.1,,Texlive,1,3,4
texlive-clearsans-2018,texlive-clearsans-2018,,Texlive,1,3,4
texlive-clefval-0,texlive-clefval-0,,Texlive,1,3,4
texlive-cleveref-0.21.4,texlive-cleveref-0.21.4,,Texlive,1,3,4
texlive-clipboard-0.3,texlive-clipboard-0.3,,Texlive,1,3,4
texlive-clock-2018,texlive-clock-2018,,Texlive,1,3,4
texlive-cloze-1.2,texlive-cloze-1.2,,Texlive,1,3,4
texlive-clrdblpg-1.0,texlive-clrdblpg-1.0,,Texlive,1,3,4
texlive-clrscode-1.7,texlive-clrscode-1.7,,Texlive,3,3,6
texlive-clrscode3e-2018,texlive-clrscode3e-2018,,Texlive,3,3,6
texlive-clrstrip-2018,texlive-clrstrip-2018,,Texlive,1,3,4
texlive-cm-2018,texlive-cm-2018,,Texlive,9,3,12
texlive-cm-lgc-0.5,texlive-cm-lgc-0.5,,Texlive,1,3,4
texlive-cm-mf-extra-bold-2018,texlive-cm-mf-extra-bold-2018,,Texlive,1,3,4
texlive-cm-super-2018,texlive-cm-super-2018,,Texlive,5,3,8
texlive-cm-unicode-0.7.0,texlive-cm-unicode-0.7.0,,Texlive,1,3,4
texlive-cmap-1.0h,texlive-cmap-1.0h,,Texlive,5,3,8
texlive-cmarrows-0.9,texlive-cmarrows-0.9,,Texlive,6,3,9
texlive-cmbright-8.1,texlive-cmbright-8.1,,Texlive,2,3,5
texlive-cmcyr-2018,texlive-cmcyr-2018,,Texlive,2,3,5
texlive-cmdstring-1.1,texlive-cmdstring-1.1,,Texlive,1,3,4
texlive-cmdtrack-2018,texlive-cmdtrack-2018,,Texlive,1,3,4
texlive-cmexb-2018,texlive-cmexb-2018,,Texlive,3,3,6
texlive-cmextra-2018,texlive-cmextra-2018,,Texlive,5,3,8
texlive-cmll-2018,texlive-cmll-2018,,Texlive,1,3,4
texlive-cmpica-2018,texlive-cmpica-2018,,Texlive,1,3,4
texlive-cmpj-3.01,texlive-cmpj-3.01,,Texlive,1,3,4
texlive-cmsd-2018,texlive-cmsd-2018,,Texlive,1,3,4
texlive-cmsrb-1.1,texlive-cmsrb-1.1,,Texlive,1,3,4
texlive-cmtiup-2.1,texlive-cmtiup-2.1,,Texlive,1,3,4
texlive-cnbwp-2018,texlive-cnbwp-2018,,Texlive,3,3,6
texlive-cnltx-0.13,texlive-cnltx-0.13,,Texlive,1,3,4
texlive-cns-4.2.0,texlive-cns-4.2.0,,Texlive,2,3,5
texlive-cntformats-0.7,texlive-cntformats-0.7,,Texlive,1,3,4
texlive-cntperchap-0.3,texlive-cntperchap-0.3,,Texlive,1,3,4
texlive-cochineal-1.046,texlive-cochineal-1.046,,Texlive,1,3,4
texlive-codedoc-0.3,texlive-codedoc-0.3,,Texlive,1,3,4
texlive-codepage-2018,texlive-codepage-2018,,Texlive,1,3,4
texlive-codesection-0.1,texlive-codesection-0.1,,Texlive,1,3,4
texlive-codicefiscaleitaliano-1.2,texlive-codicefiscaleitaliano-1.2,,Texlive,3,3,6
texlive-coelacanth-2018,texlive-coelacanth-2018,,Texlive,1,3,4
texlive-collcell-0.5,texlive-collcell-0.5,,Texlive,1,3,4
texlive-collectbox-0.4b,texlive-collectbox-0.4b,,Texlive,1,3,4
texlive-collref-2.0c,texlive-collref-2.0c,,Texlive,1,3,4
texlive-colophon-1.1,texlive-colophon-1.1,,Texlive,1,3,4
texlive-colordoc-2018,texlive-colordoc-2018,,Texlive,1,3,4
texlive-colorinfo-0.3c,texlive-colorinfo-0.3c,,Texlive,1,3,4
texlive-coloring-0.2,texlive-coloring-0.2,,Texlive,1,3,4
texlive-colorsep-2018,texlive-colorsep-2018,,Texlive,5,3,8
texlive-colorspace-1.2.0,texlive-colorspace-1.2.0,,Texlive,1,3,4
texlive-colortab-1.0,texlive-colortab-1.0,,Texlive,1,3,4
texlive-colortbl-1.0c,texlive-colortbl-1.0c,,Texlive,7,3,10
texlive-colorwav-1.0,texlive-colorwav-1.0,,Texlive,1,3,4
texlive-colorweb-1.3,texlive-colorweb-1.3,,Texlive,1,3,4
texlive-colourchange-1.22,texlive-colourchange-1.22,,Texlive,1,3,4
texlive-combelow-0.99f,texlive-combelow-0.99f,,Texlive,1,3,4
texlive-combine-0.7a,texlive-combine-0.7a,,Texlive,1,3,4
texlive-combined-2018,texlive-combined-2018,,Texlive,13,301,314
texlive-combined-basic-2018,texlive-combined-basic-2018,,Texlive,5,65,70
texlive-combined-context-2018,texlive-combined-context-2018,,Texlive,0,144,144
texlive-combined-full-2018,texlive-combined-full-2018,,Texlive,0,3203,3203
texlive-combined-gust-2018,texlive-combined-gust-2018,,Texlive,0,406,406
texlive-combined-medium-2018,texlive-combined-medium-2018,,Texlive,1,802,803
texlive-combined-minimal-2018,texlive-combined-minimal-2018,,Texlive,1,38,39
texlive-combined-small-2018,texlive-combined-small-2018,,Texlive,8,254,262
texlive-combined-tetex-2018,texlive-combined-tetex-2018,,Texlive,0,1096,1096
texlive-combinedgraphics-0.2.2,texlive-combinedgraphics-0.2.2,,Texlive,2,3,5
texlive-combofont-0.2,texlive-combofont-0.2,,Texlive,2,3,5
texlive-comfortaa-2.3,texlive-comfortaa-2.3,,Texlive,1,3,4
texlive-comicneue-1.1,texlive-comicneue-1.1,,Texlive,1,3,4
texlive-comma-1.2,texlive-comma-1.2,,Texlive,1,3,4
texlive-commado-r0.11a,texlive-commado-r0.11a,,Texlive,1,3,4
texlive-commath-0.3,texlive-commath-0.3,,Texlive,3,3,6
texlive-comment-3.8,texlive-comment-3.8,,Texlive,2,3,5
texlive-compactbib-2018,texlive-compactbib-2018,,Texlive,1,3,4
texlive-competences-1.0,texlive-competences-1.0,,Texlive,1,3,4
texlive-complexity-0.81a,texlive-complexity-0.81a,,Texlive,3,3,6
texlive-computational-complexity-2.25f,texlive-computational-complexity-2.25f,,Texlive,3,3,6
texlive-concepts-0.0.5-r1,texlive-concepts-0.0.5-r1,,Texlive,1,3,4
texlive-concmath-2018,texlive-concmath-2018,,Texlive,3,3,6
texlive-concmath-fonts-2018,texlive-concmath-fonts-2018,,Texlive,1,3,4
texlive-concprog-2018,texlive-concprog-2018,,Texlive,1,3,4
texlive-concrete-2018,texlive-concrete-2018,,Texlive,4,3,7
texlive-confproc-0.8,texlive-confproc-0.8,,Texlive,1,3,4
texlive-constants-1.0,texlive-constants-1.0,,Texlive,1,3,4
texlive-conteq-0.1.1,texlive-conteq-0.1.1,,Texlive,3,3,6
texlive-context-2018,texlive-context-2018,,Texlive,5,3,8
texlive-context-account-2018,texlive-context-account-2018,,Texlive,5,3,8
texlive-context-algorithmic-2018,texlive-context-algorithmic-2018,,Texlive,5,3,8
texlive-context-animation-2018,texlive-context-animation-2018,,Texlive,5,3,8
texlive-context-annotation-2013.05.27,texlive-context-annotation-2013.05.27,,Texlive,5,3,8
texlive-context-bnf-2018,texlive-context-bnf-2018,,Texlive,5,3,8
texlive-context-chromato-2018,texlive-context-chromato-2018,,Texlive,5,3,8
texlive-context-cmscbf-2018,texlive-context-cmscbf-2018,,Texlive,5,3,8
texlive-context-cmttbf-2018,texlive-context-cmttbf-2018,,Texlive,5,3,8
texlive-context-construction-plan-2018,texlive-context-construction-plan-2018,,Texlive,5,3,8
texlive-context-cyrillicnumbers-2018,texlive-context-cyrillicnumbers-2018,,Texlive,5,3,8
texlive-context-degrade-2018,texlive-context-degrade-2018,,Texlive,5,3,8
texlive-context-fancybreak-2018,texlive-context-fancybreak-2018,,Texlive,5,3,8
texlive-context-filter-2018,texlive-context-filter-2018,,Texlive,5,3,8
texlive-context-french-2018,texlive-context-french-2018,,Texlive,5,3,8
texlive-context-fullpage-2018,texlive-context-fullpage-2018,,Texlive,5,3,8
texlive-context-gantt-2018,texlive-context-gantt-2018,,Texlive,5,3,8
texlive-context-gnuplot-2018,texlive-context-gnuplot-2018,,Texlive,5,3,8
texlive-context-handlecsv-2018.02.14,texlive-context-handlecsv-2018.02.14,,Texlive,5,3,8
texlive-context-inifile-2018,texlive-context-inifile-2018,,Texlive,5,3,8
texlive-context-layout-2018,texlive-context-layout-2018,,Texlive,5,3,8
texlive-context-letter-2018,texlive-context-letter-2018,,Texlive,5,3,8
texlive-context-lettrine-2018,texlive-context-lettrine-2018,,Texlive,5,3,8
texlive-context-mathsets-2018,texlive-context-mathsets-2018,,Texlive,5,3,8
texlive-context-rst-0.6c,texlive-context-rst-0.6c,,Texlive,5,3,8
texlive-context-ruby-2018,texlive-context-ruby-2018,,Texlive,5,3,8
texlive-context-simplefonts-2018,texlive-context-simplefonts-2018,,Texlive,5,3,8
texlive-context-simpleslides-2018,texlive-context-simpleslides-2018,,Texlive,5,3,8
texlive-context-title-2012.04.11,texlive-context-title-2012.04.11,,Texlive,5,3,8
texlive-context-transliterator-2018,texlive-context-transliterator-2018,,Texlive,5,3,8
texlive-context-typearea-2018,texlive-context-typearea-2018,,Texlive,5,3,8
texlive-context-typescripts-2018,texlive-context-typescripts-2018,,Texlive,5,3,8
texlive-context-vim-2018,texlive-context-vim-2018,,Texlive,5,3,8
texlive-context-visualcounter-2013.04.01,texlive-context-visualcounter-2013.04.01,,Texlive,5,3,8
texlive-continue-0.1,texlive-continue-0.1,,Texlive,1,3,4
texlive-contour-2.14,texlive-contour-2.14,,Texlive,1,3,4
texlive-contracard-1.1.0,texlive-contracard-1.1.0,,Texlive,1,3,4
texlive-conv-xkv-2018,texlive-conv-xkv-2018,,Texlive,1,3,4
texlive-convbkmk-0.10a,texlive-convbkmk-0.10a,,Texlive,1,3,4
texlive-cooking-0.9b,texlive-cooking-0.9b,,Texlive,1,3,4
texlive-cooking-units-1.40,texlive-cooking-units-1.40,,Texlive,1,3,4
texlive-cookingsymbols-1.1,texlive-cookingsymbols-1.1,,Texlive,1,3,4
texlive-cool-1.35,texlive-cool-1.35,,Texlive,1,3,4
texlive-coollist-1.4,texlive-coollist-1.4,,Texlive,1,3,4
texlive-coolstr-2.2,texlive-coolstr-2.2,,Texlive,1,3,4
texlive-coolthms-1.2,texlive-coolthms-1.2,,Texlive,1,3,4
texlive-cooltooltips-1.0,texlive-cooltooltips-1.0,,Texlive,1,3,4
texlive-coordsys-1.4,texlive-coordsys-1.4,,Texlive,1,3,4
texlive-copyedit-1.6,texlive-copyedit-1.6,,Texlive,1,3,4
texlive-copyrightbox-0.1,texlive-copyrightbox-0.1,,Texlive,1,3,4
texlive-core-big.bin-2018,texlive-core-big.bin-2018,,Texlive,9,24,33
texlive-cormorantgaramond-3.00,texlive-cormorantgaramond-3.00,,Texlive,1,3,4
texlive-correctmathalign-1.1,texlive-correctmathalign-1.1,,Texlive,3,3,6
texlive-coseoul-1.1,texlive-coseoul-1.1,,Texlive,1,3,4
texlive-countriesofeurope-0.21,texlive-countriesofeurope-0.21,,Texlive,1,3,4
texlive-counttexruns-1.00a,texlive-counttexruns-1.00a,,Texlive,1,3,4
texlive-courier-2018,texlive-courier-2018,,Texlive,5,3,8
texlive-courier-scaled-2018,texlive-courier-scaled-2018,,Texlive,1,3,4
texlive-courseoutline-1.0,texlive-courseoutline-1.0,,Texlive,1,3,4
texlive-coursepaper-2.0,texlive-coursepaper-2.0,,Texlive,1,3,4
texlive-coverpage-1.01,texlive-coverpage-1.01,,Texlive,1,3,4
texlive-covington-1.5,texlive-covington-1.5,,Texlive,1,3,4
texlive-cprotect-1.0e,texlive-cprotect-1.0e,,Texlive,1,3,4
texlive-cqubeamer-1.0,texlive-cqubeamer-1.0,,Texlive,4,3,7
texlive-cquthesis-1.30,texlive-cquthesis-1.30,,Texlive,1,3,4
texlive-crbox-0.1,texlive-crbox-0.1,,Texlive,1,3,4
texlive-crimson-2018,texlive-crimson-2018,,Texlive,1,3,4
texlive-crop-1.5,texlive-crop-1.5,,Texlive,5,3,8
texlive-crossreference-2018,texlive-crossreference-2018,,Texlive,1,3,4
texlive-crossreftools-0.6,texlive-crossreftools-0.6,,Texlive,1,3,4
texlive-crossrefware-2018,texlive-crossrefware-2018,,Texlive,1,3,4
texlive-crossword-1.9,texlive-crossword-1.9,,Texlive,1,3,4
texlive-crosswrd-3.0,texlive-crosswrd-3.0,,Texlive,1,3,4
texlive-cryptocode-0.1,texlive-cryptocode-0.1,,Texlive,3,3,6
texlive-cryst-2018,texlive-cryst-2018,,Texlive,1,3,4
texlive-cs-2018,texlive-cs-2018,,Texlive,3,3,6
texlive-csbulletin-1.1,texlive-csbulletin-1.1,,Texlive,3,3,6
texlive-cslatex-2018,texlive-cslatex-2018,,Texlive,3,3,6
texlive-csplain-2018,texlive-csplain-2018,,Texlive,3,3,6
texlive-csquotes-5.2d,texlive-csquotes-5.2d,,Texlive,1,3,4
texlive-css-colors-1.02,texlive-css-colors-1.02,,Texlive,1,3,4
texlive-cstypo-0.03,texlive-cstypo-0.03,,Texlive,2,3,5
texlive-csvsimple-1.20,texlive-csvsimple-1.20,,Texlive,1,3,4
texlive-ctable-1.31,texlive-ctable-1.31,,Texlive,5,3,8
texlive-ctablestack-1.0,texlive-ctablestack-1.0,,Texlive,2,3,5
texlive-ctan-o-mat-1.2,texlive-ctan-o-mat-1.2,,Texlive,2,3,5
texlive-ctanbib-0.1a,texlive-ctanbib-0.1a,,Texlive,2,3,5
texlive-ctanify-1.9.1,texlive-ctanify-1.9.1,,Texlive,2,3,5
texlive-ctanupload-1.2c,texlive-ctanupload-1.2c,,Texlive,2,3,5
texlive-ctex-2.4.14,texlive-ctex-2.4.14,,Texlive,1,3,4
texlive-ctib-2018,texlive-ctib-2018,,Texlive,2,3,5
texlive-cuisine-0.7,texlive-cuisine-0.7,,Texlive,1,3,4
texlive-currency-0.1,texlive-currency-0.1,,Texlive,1,3,4
texlive-currfile-0.7c,texlive-currfile-0.7c,,Texlive,1,3,4
texlive-currvita-2018,texlive-currvita-2018,,Texlive,1,3,4
texlive-curve-1.16,texlive-curve-1.16,,Texlive,2,3,5
texlive-curve2e-1.60,texlive-curve2e-1.60,,Texlive,2,3,5
texlive-curves-1.55,texlive-curves-1.55,,Texlive,2,3,5
texlive-custom-bib-4.33,texlive-custom-bib-4.33,,Texlive,1,3,4
texlive-cutwin-0.1,texlive-cutwin-0.1,,Texlive,1,3,4
texlive-cv-2018,texlive-cv-2018,,Texlive,1,3,4
texlive-cv4tw-0.2,texlive-cv4tw-0.2,,Texlive,1,3,4
texlive-cweb-3.64b,texlive-cweb-3.64b,,Texlive,3,3,6
texlive-cweb-latex-2018,texlive-cweb-latex-2018,,Texlive,1,3,4
texlive-cyber-2.2,texlive-cyber-2.2,,Texlive,1,3,4
texlive-cybercic-2.1,texlive-cybercic-2.1,,Texlive,1,3,4
texlive-cyklop-0.915,texlive-cyklop-0.915,,Texlive,2,3,5
texlive-cyrillic-2018,texlive-cyrillic-2018,,Texlive,2,3,5
texlive-cyrillic-bin-2018,texlive-cyrillic-bin-2018,,Texlive,2,3,5
texlive-cyrplain-2018,texlive-cyrplain-2018,,Texlive,2,3,5
texlive-dad-1.2,texlive-dad-1.2,,Texlive,1,3,4
texlive-dancers-2018,texlive-dancers-2018,,Texlive,1,3,4
texlive-dantelogo-0.03,texlive-dantelogo-0.03,,Texlive,1,3,4
texlive-dashbox-1.14,texlive-dashbox-1.14,,Texlive,1,3,4
texlive-dashrule-1.3,texlive-dashrule-1.3,,Texlive,1,3,4
texlive-dashundergaps-2.0a,texlive-dashundergaps-2.0a,,Texlive,1,3,4
texlive-dataref-0.6,texlive-dataref-0.6,,Texlive,1,3,4
texlive-datatool-2.30,texlive-datatool-2.30,,Texlive,1,3,4
texlive-dateiliste-0.6,texlive-dateiliste-0.6,,Texlive,1,3,4
texlive-datenumber-0.02,texlive-datenumber-0.02,,Texlive,1,3,4
texlive-datetime-2.60,texlive-datetime-2.60,,Texlive,1,3,4
texlive-datetime2-1.5.3,texlive-datetime2-1.5.3,,Texlive,1,3,4
texlive-datetime2-bahasai-1.01,texlive-datetime2-bahasai-1.01,,Texlive,1,3,4
texlive-datetime2-basque-1.2a,texlive-datetime2-basque-1.2a,,Texlive,1,3,4
texlive-datetime2-breton-1.1,texlive-datetime2-breton-1.1,,Texlive,1,3,4
texlive-datetime2-bulgarian-1.1,texlive-datetime2-bulgarian-1.1,,Texlive,1,3,4
texlive-datetime2-catalan-1.1,texlive-datetime2-catalan-1.1,,Texlive,1,3,4
texlive-datetime2-croatian-1.0,texlive-datetime2-croatian-1.0,,Texlive,1,3,4
texlive-datetime2-czech-1.1,texlive-datetime2-czech-1.1,,Texlive,1,3,4
texlive-datetime2-danish-1.1,texlive-datetime2-danish-1.1,,Texlive,1,3,4
texlive-datetime2-dutch-1.1,texlive-datetime2-dutch-1.1,,Texlive,1,3,4
texlive-datetime2-en-fulltext-1.0,texlive-datetime2-en-fulltext-1.0,,Texlive,1,3,4
texlive-datetime2-english-1.04,texlive-datetime2-english-1.04,,Texlive,1,3,4
texlive-datetime2-esperanto-1.1,texlive-datetime2-esperanto-1.1,,Texlive,1,3,4
texlive-datetime2-estonian-1.1,texlive-datetime2-estonian-1.1,,Texlive,1,3,4
texlive-datetime2-finnish-1.1,texlive-datetime2-finnish-1.1,,Texlive,1,3,4
texlive-datetime2-french-1.02,texlive-datetime2-french-1.02,,Texlive,1,3,4
texlive-datetime2-galician-1.0,texlive-datetime2-galician-1.0,,Texlive,1,3,4
texlive-datetime2-german-2.1,texlive-datetime2-german-2.1,,Texlive,1,3,4
texlive-datetime2-greek-1.1,texlive-datetime2-greek-1.1,,Texlive,1,3,4
texlive-datetime2-hebrew-1.1,texlive-datetime2-hebrew-1.1,,Texlive,1,3,4
texlive-datetime2-icelandic-1.1,texlive-datetime2-icelandic-1.1,,Texlive,1,3,4
texlive-datetime2-irish-1.1,texlive-datetime2-irish-1.1,,Texlive,1,3,4
texlive-datetime2-it-fulltext-1.6,texlive-datetime2-it-fulltext-1.6,,Texlive,1,3,4
texlive-datetime2-italian-1.3,texlive-datetime2-italian-1.3,,Texlive,1,3,4
texlive-datetime2-latin-1.0,texlive-datetime2-latin-1.0,,Texlive,1,3,4
texlive-datetime2-lsorbian-1.1,texlive-datetime2-lsorbian-1.1,,Texlive,1,3,4
texlive-datetime2-magyar-1.1,texlive-datetime2-magyar-1.1,,Texlive,1,3,4
texlive-datetime2-norsk-1.1,texlive-datetime2-norsk-1.1,,Texlive,1,3,4
texlive-datetime2-polish-1.1,texlive-datetime2-polish-1.1,,Texlive,1,3,4
texlive-datetime2-portuges-1.1,texlive-datetime2-portuges-1.1,,Texlive,1,3,4
texlive-datetime2-romanian-1.01,texlive-datetime2-romanian-1.01,,Texlive,1,3,4
texlive-datetime2-russian-1.0,texlive-datetime2-russian-1.0,,Texlive,1,3,4
texlive-datetime2-samin-1.0,texlive-datetime2-samin-1.0,,Texlive,1,3,4
texlive-datetime2-scottish-1.0,texlive-datetime2-scottish-1.0,,Texlive,1,3,4
texlive-datetime2-serbian-1.0,texlive-datetime2-serbian-1.0,,Texlive,1,3,4
texlive-datetime2-slovak-1.0,texlive-datetime2-slovak-1.0,,Texlive,1,3,4
texlive-datetime2-slovene-1.0,texlive-datetime2-slovene-1.0,,Texlive,1,3,4
texlive-datetime2-spanish-1.1,texlive-datetime2-spanish-1.1,,Texlive,1,3,4
texlive-datetime2-swedish-1.0,texlive-datetime2-swedish-1.0,,Texlive,1,3,4
texlive-datetime2-turkish-1.0,texlive-datetime2-turkish-1.0,,Texlive,1,3,4
texlive-datetime2-ukrainian-1.2a,texlive-datetime2-ukrainian-1.2a,,Texlive,1,3,4
texlive-datetime2-usorbian-1.0,texlive-datetime2-usorbian-1.0,,Texlive,1,3,4
texlive-datetime2-welsh-1.0,texlive-datetime2-welsh-1.0,,Texlive,1,3,4
texlive-dblfloatfix-1.0a,texlive-dblfloatfix-1.0a,,Texlive,1,3,4
texlive-dccpaper-1.7.1,texlive-dccpaper-1.7.1,,Texlive,1,3,4
texlive-dcpic-5.0.0,texlive-dcpic-5.0.0,,Texlive,2,3,5
texlive-de-macro-1.3,texlive-de-macro-1.3,,Texlive,2,3,5
texlive-decimal-2018,texlive-decimal-2018,,Texlive,1,3,4
texlive-decorule-0.6,texlive-decorule-0.6,,Texlive,1,3,4
texlive-dehyph-exptl-0.5,texlive-dehyph-exptl-0.5,,Texlive,3,3,6
texlive-dejavu-2.34,texlive-dejavu-2.34,,Texlive,1,3,4
texlive-dejavu-otf-0.04,texlive-dejavu-otf-0.04,,Texlive,1,3,4
texlive-delim-1.0,texlive-delim-1.0,,Texlive,3,3,6
texlive-delimseasy-2.0,texlive-delimseasy-2.0,,Texlive,3,3,6
texlive-delimset-1.01,texlive-delimset-1.01,,Texlive,3,3,6
texlive-delimtxt-2018,texlive-delimtxt-2018,,Texlive,1,3,4
texlive-denisbdoc-0.7,texlive-denisbdoc-0.7,,Texlive,1,3,4
texlive-dhua-0.11,texlive-dhua-0.11,,Texlive,3,3,6
texlive-diadia-1.1,texlive-diadia-1.1,,Texlive,1,3,4
texlive-diagbox-2.2,texlive-diagbox-2.2,,Texlive,1,3,4
texlive-diagmac2-2.1,texlive-diagmac2-2.1,,Texlive,2,3,5
texlive-diagnose-0.2,texlive-diagnose-0.2,,Texlive,1,3,4
texlive-dialogl-2018,texlive-dialogl-2018,,Texlive,1,3,4
texlive-dice-2018,texlive-dice-2018,,Texlive,1,3,4
texlive-dichokey-2018,texlive-dichokey-2018,,Texlive,1,3,4
texlive-dictsym-2018,texlive-dictsym-2018,,Texlive,1,3,4
texlive-diffcoeff-1.0,texlive-diffcoeff-1.0,,Texlive,3,3,6
texlive-digiconfigs-0.5,texlive-digiconfigs-0.5,,Texlive,3,3,6
texlive-dijkstra-0.11,texlive-dijkstra-0.11,,Texlive,3,3,6
texlive-din1505-2018,texlive-din1505-2018,,Texlive,1,3,4
texlive-dinat-2.5,texlive-dinat-2.5,,Texlive,5,3,8
texlive-dinbrief-2018,texlive-dinbrief-2018,,Texlive,1,3,4
texlive-dingbat-1.0,texlive-dingbat-1.0,,Texlive,1,3,4
texlive-directory-1.20,texlive-directory-1.20,,Texlive,1,3,4
texlive-dirtree-0.32,texlive-dirtree-0.32,,Texlive,5,3,8
texlive-dirtytalk-1.0,texlive-dirtytalk-1.0,,Texlive,1,3,4
texlive-disser-1.5.0,texlive-disser-1.5.0,,Texlive,2,3,5
texlive-dithesis-0.2,texlive-dithesis-0.2,,Texlive,1,3,4
texlive-dk-bib-0.6,texlive-dk-bib-0.6,,Texlive,1,3,4
texlive-dlfltxb-2018,texlive-dlfltxb-2018,,Texlive,1,3,4
texlive-dnaseq-0.01,texlive-dnaseq-0.01,,Texlive,1,3,4
texlive-dnp-2018,texlive-dnp-2018,,Texlive,2,3,5
texlive-docbytex-2018,texlive-docbytex-2018,,Texlive,5,3,8
texlive-docindex.tar.xz,texlive-docindex.tar.xz,,Archive,1,4,5
texlive-doclicense-1.8.0,texlive-doclicense-1.8.0,,Texlive,1,3,4
texlive-docmfp-1.2d,texlive-docmfp-1.2d,,Texlive,1,3,4
texlive-docmute-1.4,texlive-docmute-1.4,,Texlive,1,3,4
texlive-doctools-0.1,texlive-doctools-0.1,,Texlive,1,3,4
texlive-documentation-0.1,texlive-documentation-0.1,,Texlive,1,3,4
texlive-doi-2018,texlive-doi-2018,,Texlive,1,3,4
texlive-doipubmed-1.01,texlive-doipubmed-1.01,,Texlive,1,3,4
texlive-dosepsbin-1.2,texlive-dosepsbin-1.2,,Texlive,4,3,7
texlive-dot2texi-3.0,texlive-dot2texi-3.0,,Texlive,2,3,5
texlive-dotarrow-0.01a,texlive-dotarrow-0.01a,,Texlive,1,3,4
texlive-dotseqn-1.1,texlive-dotseqn-1.1,,Texlive,1,3,4
texlive-dottex-0.6,texlive-dottex-0.6,,Texlive,2,3,5
texlive-doublestroke-1.111,texlive-doublestroke-1.111,,Texlive,1,3,4
texlive-dowith-r0.32,texlive-dowith-r0.32,,Texlive,5,3,8
texlive-download-1.1,texlive-download-1.1,,Texlive,1,3,4
texlive-dox-2.4,texlive-dox-2.4,,Texlive,1,3,4
texlive-dozenal-7.2,texlive-dozenal-7.2,,Texlive,1,3,4
texlive-dpfloat-2018,texlive-dpfloat-2018,,Texlive,1,3,4
texlive-dprogress-0.1,texlive-dprogress-0.1,,Texlive,1,3,4
texlive-drac-1,texlive-drac-1,,Texlive,1,3,4
texlive-draftcopy-2.16,texlive-draftcopy-2.16,,Texlive,1,3,4
texlive-draftfigure-0.2,texlive-draftfigure-0.2,,Texlive,1,3,4
texlive-draftwatermark-1.2,texlive-draftwatermark-1.2,,Texlive,1,3,4
texlive-dramatist-1.2e,texlive-dramatist-1.2e,,Texlive,1,3,4
texlive-dratex-2018,texlive-dratex-2018,,Texlive,2,3,5
texlive-drawmatrix-1.5.0,texlive-drawmatrix-1.5.0,,Texlive,3,3,6
texlive-drawstack-2018,texlive-drawstack-2018,,Texlive,3,3,6
texlive-drm-4.4,texlive-drm-4.4,,Texlive,1,3,4
texlive-droid-2.1,texlive-droid-2.1,,Texlive,1,3,4
texlive-droit-fr-1.2,texlive-droit-fr-1.2,,Texlive,3,3,6
texlive-drs-1.1b,texlive-drs-1.1b,,Texlive,2,3,5
texlive-drv-0.97,texlive-drv-0.97,,Texlive,6,3,9
texlive-dsptricks-1.0,texlive-dsptricks-1.0,,Texlive,3,3,6
texlive-dsserif-1.00,texlive-dsserif-1.00,,Texlive,1,3,4
texlive-dtk-2.07a,texlive-dtk-2.07a,,Texlive,1,3,4
texlive-dtxdescribe-0.11,texlive-dtxdescribe-0.11,,Texlive,1,3,4
texlive-dtxgen-1.07,texlive-dtxgen-1.07,,Texlive,2,3,5
texlive-ducksay-1.2,texlive-ducksay-1.2,,Texlive,1,3,4
texlive-duckuments-0.3,texlive-duckuments-0.3,,Texlive,1,3,4
texlive-duerer-2018,texlive-duerer-2018,,Texlive,1,3,4
texlive-duerer-latex-1.1,texlive-duerer-latex-1.1,,Texlive,1,3,4
texlive-duotenzor-1.00,texlive-duotenzor-1.00,,Texlive,2,3,5
texlive-dutchcal-1.0,texlive-dutchcal-1.0,,Texlive,1,3,4
texlive-dvdcoll-1.1a,texlive-dvdcoll-1.1a,,Texlive,1,3,4
texlive-dvgloss-0.1,texlive-dvgloss-0.1,,Texlive,1,3,4
texlive-dviasm-2018,texlive-dviasm-2018,,Texlive,2,3,5
texlive-dviincl-1.00,texlive-dviincl-1.00,,Texlive,6,3,9
texlive-dviinfox-1.04,texlive-dviinfox-1.04,,Texlive,2,3,5
texlive-dvipdfmx-2018,texlive-dvipdfmx-2018,,Texlive,9,3,12
texlive-dvipng.bin-2018,texlive-dvipng.bin-2018,,Texlive,2,11,13
texlive-dvips-2018,texlive-dvips-2018,,Texlive,9,3,12
texlive-dvipsconfig-1.6,texlive-dvipsconfig-1.6,,Texlive,4,3,7
texlive-dvisvgm.bin-2018,texlive-dvisvgm.bin-2018,,Texlive,2,9,11
texlive-dynamicnumber-0.1.3,texlive-dynamicnumber-0.1.3,,Texlive,1,3,4
texlive-dynblocks-0.2b,texlive-dynblocks-0.2b,,Texlive,1,3,4
texlive-dynkin-diagrams-3.14,texlive-dynkin-diagrams-3.14,,Texlive,2,3,5
texlive-dyntree-1.0,texlive-dyntree-1.0,,Texlive,3,3,6
texlive-e-french-6.01,texlive-e-french-6.01,,Texlive,3,3,6
texlive-ean-2018,texlive-ean-2018,,Texlive,1,3,4
